Transaction_ID,Account_ID,Transaction_Date,Channel,Transaction_Type,Category,Amount,Is_Potential_Fraud
TXN002808,ACC00148,2023-06-23,ATM,Credit,Shopping,158020.95,0
TXN002809,ACC00230,2023-01-25,Branch,Credit,Shopping,117082.99,0
TXN002810,ACC00280,2023-04-17,POS,Credit,Transfer,97899.4,0
TXN002811,ACC00125,2023-06-13,UPI,Credit,Transfer,134684.97,0
TXN002812,ACC00192,2021-08-27,ATM,Credit,Cash Withdrawal,101098.27,0
TXN002813,ACC00374,2021-05-29,Online,Debit,EMI,129701.61,0
TXN002814,ACC00080,2022-09-15,Online,Credit,Shopping,173504.33,0
TXN002815,ACC00094,2021-01-17,ATM,Debit,Salary,122722.2,0
TXN002816,ACC00226,2023-07-03,ATM,Credit,Transfer,131937.12,0
TXN002817,ACC00065,2021-08-14,UPI,Debit,Shopping,122790.52,0
TXN002818,ACC00088,2022-10-14,UPI,Debit,Shopping,106259.4,0
TXN002819,ACC00088,2021-09-17,Branch,Credit,Bills,34435.88,0
TXN002820,ACC00201,2022-11-05,Branch,Credit,Fees,67168.74,0
TXN002821,ACC00214,2021-06-23,Online,Credit,Shopping,138637.14,0
TXN002822,ACC00204,2021-07-24,ATM,Debit,Transfer,85123.95,0
TXN002823,ACC00401,2022-02-19,Online,Credit,Fees,81255.5,0
TXN002824,ACC00382,2023-03-03,UPI,Credit,Fees,151865.89,0
TXN002825,ACC00089,2023-12-25,POS,Debit,EMI,1163.49,0
TXN002826,ACC00061,2022-06-02,UPI,Debit,Shopping,135814.95,0
TXN002827,ACC00271,2023-12-27,POS,Debit,Salary,97870.84,0
TXN002828,ACC00094,2023-09-06,ATM,Debit,Transfer,75383.68,0
TXN002829,ACC00307,2023-10-07,ATM,Debit,EMI,68140.3,0
TXN002830,ACC00027,2022-08-13,ATM,Debit,Cash Withdrawal,34616.46,0
TXN002831,ACC00214,2021-03-08,Branch,Debit,EMI,66883.7,0
TXN002832,ACC00074,2022-11-15,Branch,Debit,Transfer,78314.12,0
TXN002833,ACC00061,2021-03-04,POS,Credit,Cash Withdrawal,87517.91,0
TXN002834,ACC00186,2023-03-25,Online,Credit,EMI,134476.51,0
TXN002835,ACC00031,2022-02-07,Online,Debit,Salary,90741.53,0
TXN002836,ACC00219,2021-07-11,POS,Debit,Shopping,159267.05,0
TXN002837,ACC00012,2021-03-12,Branch,Debit,Transfer,127965.61,0
TXN002838,ACC00302,2023-05-28,UPI,Debit,Shopping,37959.94,0
TXN002839,ACC00415,2023-01-11,POS,Debit,Shopping,55470.78,0
TXN002840,ACC00032,2023-08-04,Online,Credit,EMI,15895.87,0
TXN002841,ACC00160,2023-12-23,POS,Debit,Transfer,189147.06,0
TXN002842,ACC00237,2021-09-02,POS,Debit,Shopping,177315.77,0
TXN002843,ACC00227,2022-06-03,ATM,Credit,Bills,17005.01,0
TXN002844,ACC00181,2022-01-28,Branch,Debit,Salary,114836.5,0
TXN002845,ACC00317,2023-02-11,ATM,Debit,Cash Withdrawal,192082.34,0
TXN002846,ACC00046,2023-06-30,Branch,Credit,EMI,149441.2,0
TXN002847,ACC00341,2021-07-03,POS,Debit,Transfer,98387.85,0
TXN002848,ACC00080,2021-09-04,Branch,Debit,Transfer,48258.54,0
TXN002849,ACC00135,2021-11-20,Online,Debit,EMI,55843.46,0
TXN002850,ACC00260,2021-06-09,ATM,Credit,Shopping,147260.78,0
TXN002851,ACC00308,2022-12-07,POS,Debit,EMI,156126.03,0
TXN002852,ACC00247,2022-09-14,Online,Debit,Fees,105762.23,0
TXN002853,ACC00159,2023-07-14,Branch,Credit,Transfer,24233.69,0
TXN002854,ACC00203,2021-03-07,Branch,Credit,Bills,186776.98,0
TXN002855,ACC00112,2023-07-19,Online,Debit,Fees,168960.31,0
TXN002856,ACC00292,2021-09-11,Branch,Debit,Shopping,28150.73,0
TXN002857,ACC00438,2021-10-10,ATM,Debit,Cash Withdrawal,11392.68,0
TXN002858,ACC00310,2023-12-20,UPI,Debit,EMI,107196.74,0
TXN002859,ACC00119,2021-04-28,Branch,Debit,Transfer,56864.32,0
TXN002860,ACC00383,2022-02-27,POS,Debit,Cash Withdrawal,56685.78,0
TXN002861,ACC00017,2022-07-10,Branch,Debit,Transfer,17489.96,0
TXN002862,ACC00331,2021-02-05,POS,Credit,Transfer,190679.5,0
TXN002863,ACC00414,2022-06-15,Branch,Credit,Bills,166041.78,0
TXN002864,ACC00227,2021-04-01,Branch,Debit,Shopping,22811.23,0
TXN002865,ACC00361,2021-04-08,POS,Credit,EMI,175325.92,0
TXN002866,ACC00406,2022-06-15,ATM,Debit,Shopping,136607.06,0
TXN002867,ACC00117,2022-06-22,UPI,Debit,Transfer,65121.95,0
TXN002868,ACC00043,2023-11-18,UPI,Debit,Bills,174256.55,0
TXN002869,ACC00368,2021-03-21,ATM,Debit,Cash Withdrawal,119624.54,0
TXN002870,ACC00115,2022-07-17,Branch,Credit,Fees,169741.54,0
TXN002871,ACC00283,2022-09-06,UPI,Debit,Bills,93880.12,0
TXN002872,ACC00037,2021-06-25,ATM,Debit,Transfer,100155.18,0
TXN002873,ACC00302,2022-06-06,ATM,Debit,Shopping,58237.46,0
TXN002874,ACC00113,2022-02-27,UPI,Debit,Cash Withdrawal,77569.15,0
TXN002875,ACC00035,2022-07-30,POS,Credit,Shopping,113572.03,0
TXN002876,ACC00132,2022-06-15,Online,Debit,Bills,189414.49,0
TXN002877,ACC00336,2021-11-28,POS,Credit,Cash Withdrawal,120043.55,0
TXN002878,ACC00336,2022-10-15,Branch,Credit,Salary,29518.27,0
TXN002879,ACC00410,2023-01-10,POS,Debit,Bills,1448.89,0
TXN002880,ACC00377,2022-05-26,Online,Debit,Cash Withdrawal,170205.02,0
TXN002881,ACC00228,2021-02-11,Online,Debit,Bills,72896.87,0
TXN002882,ACC00147,2023-06-04,ATM,Credit,EMI,63027.44,0
TXN002883,ACC00122,2021-03-22,Branch,Credit,Bills,160156.19,0
TXN002884,ACC00081,2022-02-06,ATM,Debit,Fees,189075.59,0
TXN002885,ACC00173,2021-04-17,POS,Debit,Salary,149621.62,0
TXN002886,ACC00154,2022-05-21,POS,Credit,Cash Withdrawal,34810.77,0
TXN002887,ACC00150,2022-12-21,UPI,Debit,Cash Withdrawal,78306.09,0
TXN002888,ACC00375,2021-09-14,ATM,Credit,Bills,151891.74,1
TXN002889,ACC00058,2023-08-12,ATM,Credit,Shopping,181389.82,0
TXN002890,ACC00063,2023-07-22,ATM,Credit,EMI,199720.08,0
TXN002891,ACC00156,2023-12-08,ATM,Credit,Fees,102336.6,0
TXN002892,ACC00449,2023-06-16,Online,Debit,EMI,164513.84,0
TXN002893,ACC00428,2021-01-19,UPI,Debit,Bills,9374.0,0
TXN002894,ACC00356,2023-12-06,Branch,Credit,EMI,57200.66,0
TXN002895,ACC00427,2022-03-27,Branch,Debit,EMI,74334.1,0
TXN002896,ACC00421,2023-06-17,Branch,Credit,Bills,195105.99,0
TXN002897,ACC00322,2023-12-16,Online,Debit,Salary,728.56,0
TXN002898,ACC00401,2023-01-11,UPI,Credit,Cash Withdrawal,61638.75,0
TXN002899,ACC00168,2021-03-23,UPI,Debit,Bills,186085.93,0
TXN002900,ACC00166,2023-01-07,Online,Debit,Shopping,61370.31,0
TXN002901,ACC00085,2021-03-20,ATM,Credit,Transfer,45052.1,0
TXN002902,ACC00445,2021-10-10,POS,Debit,Salary,146031.2,0
TXN002903,ACC00137,2023-09-24,ATM,Credit,Bills,149080.51,0
TXN002904,ACC00189,2021-06-09,Branch,Debit,Salary,94461.97,0
TXN002905,ACC00400,2023-06-07,ATM,Credit,Transfer,189386.15,0
TXN002906,ACC00379,2022-04-13,Online,Debit,EMI,40581.28,0
TXN002907,ACC00002,2023-05-03,Branch,Debit,EMI,182687.5,0
TXN002908,ACC00106,2022-04-07,POS,Credit,Transfer,151113.84,0
TXN002909,ACC00364,2023-05-04,Branch,Credit,EMI,73673.26,0
TXN002910,ACC00072,2021-04-27,ATM,Debit,Salary,161391.38,0
TXN002911,ACC00427,2021-12-30,UPI,Debit,EMI,26683.78,0
TXN002912,ACC00126,2022-04-11,UPI,Credit,Transfer,26239.95,0
TXN002913,ACC00170,2021-07-03,UPI,Credit,Transfer,185990.94,0
TXN002914,ACC00205,2022-10-22,Branch,Credit,Cash Withdrawal,19001.36,0
TXN002915,ACC00313,2021-03-16,UPI,Credit,Transfer,865.72,0
TXN002916,ACC00337,2023-04-06,Online,Debit,Shopping,77836.65,0
TXN002917,ACC00195,2022-05-18,POS,Debit,Fees,20815.0,0
TXN002918,ACC00158,2023-03-06,UPI,Debit,Salary,172614.15,0
TXN002919,ACC00141,2022-08-10,Online,Debit,Transfer,184542.57,0
TXN002920,ACC00275,2022-10-18,Online,Debit,Cash Withdrawal,96511.15,0
TXN002921,ACC00007,2022-12-01,Branch,Debit,Salary,85123.03,0
TXN002922,ACC00393,2022-09-27,Branch,Credit,Cash Withdrawal,107830.9,0
TXN002923,ACC00054,2023-04-24,POS,Debit,Shopping,45277.62,0
TXN002924,ACC00104,2023-04-15,POS,Credit,Salary,59628.27,0
TXN002925,ACC00342,2023-02-03,ATM,Credit,Bills,20240.39,0
TXN002926,ACC00338,2021-12-24,POS,Credit,Fees,89317.7,0
TXN002927,ACC00061,2022-11-23,Branch,Credit,Fees,122357.74,0
TXN002928,ACC00087,2022-09-14,Online,Debit,Shopping,186048.24,0
TXN002929,ACC00258,2022-04-27,ATM,Credit,Shopping,147827.68,0
TXN002930,ACC00178,2023-09-07,POS,Credit,EMI,144626.59,0
TXN002931,ACC00242,2023-09-05,Online,Debit,Transfer,61634.39,0
TXN002932,ACC00203,2021-10-17,Branch,Credit,Shopping,177664.24,0
TXN002933,ACC00031,2023-01-22,UPI,Credit,Fees,189393.79,0
TXN002934,ACC00289,2021-01-23,ATM,Debit,Salary,186455.97,0
TXN002935,ACC00080,2023-03-17,Online,Credit,Bills,7808.67,0
TXN002936,ACC00011,2021-06-21,Branch,Debit,Salary,120889.91,0
TXN002937,ACC00417,2023-04-15,Branch,Debit,Fees,128662.86,0
TXN002938,ACC00254,2021-11-14,ATM,Debit,Salary,59048.28,0
TXN002939,ACC00384,2023-06-27,ATM,Debit,Bills,198482.82,0
TXN002940,ACC00391,2023-03-09,POS,Debit,Cash Withdrawal,58272.93,0
TXN002941,ACC00384,2023-09-18,POS,Credit,EMI,43361.5,0
TXN002942,ACC00287,2023-05-05,ATM,Debit,Fees,96854.92,0
TXN002943,ACC00176,2022-11-12,ATM,Debit,Transfer,64663.32,0
TXN002944,ACC00126,2023-07-05,Online,Debit,Fees,184809.69,0
TXN002945,ACC00047,2023-10-27,POS,Debit,Shopping,88043.34,0
TXN002946,ACC00206,2023-04-23,Branch,Debit,Transfer,82059.4,0
TXN002947,ACC00437,2022-04-28,POS,Credit,EMI,125191.13,0
TXN002948,ACC00107,2021-05-12,POS,Credit,Cash Withdrawal,16268.88,0
TXN002949,ACC00275,2023-05-11,ATM,Debit,Bills,151358.75,0
TXN002950,ACC00337,2021-10-21,ATM,Credit,Transfer,153691.34,0
TXN002951,ACC00123,2022-10-03,POS,Debit,Fees,94831.47,0
TXN002952,ACC00134,2023-09-27,UPI,Debit,Salary,191141.8,0
TXN002953,ACC00107,2022-01-27,UPI,Debit,Shopping,115888.86,0
TXN002954,ACC00305,2021-09-06,POS,Credit,Shopping,139062.53,0
TXN002955,ACC00329,2022-12-04,UPI,Debit,Cash Withdrawal,184872.77,0
TXN002956,ACC00050,2021-10-14,POS,Debit,EMI,133285.75,0
TXN002957,ACC00337,2021-10-04,ATM,Credit,EMI,86393.61,0
TXN002958,ACC00095,2022-01-22,ATM,Debit,Bills,5003.0,0
TXN002959,ACC00268,2022-03-26,ATM,Credit,EMI,145673.45,0
TXN002960,ACC00023,2021-10-18,Branch,Credit,Transfer,192974.96,0
TXN002961,ACC00054,2022-03-19,ATM,Debit,Shopping,94073.51,0
TXN002962,ACC00374,2022-10-18,ATM,Credit,Bills,67986.74,0
TXN002963,ACC00254,2023-12-05,POS,Debit,Fees,103875.92,0
TXN002964,ACC00235,2023-04-07,UPI,Credit,EMI,145701.02,0
TXN002965,ACC00059,2022-04-21,UPI,Credit,Salary,188.06,0
TXN002966,ACC00164,2021-09-10,ATM,Credit,Shopping,177447.98,0
TXN002967,ACC00259,2021-10-16,ATM,Debit,Bills,177278.25,0
TXN002968,ACC00314,2023-09-27,ATM,Credit,Shopping,108282.52,0
TXN002969,ACC00216,2021-01-21,POS,Debit,Transfer,24519.63,0
TXN002970,ACC00183,2021-11-12,POS,Debit,Cash Withdrawal,134377.57,0
TXN002971,ACC00057,2022-07-18,POS,Debit,EMI,27612.24,0
TXN002972,ACC00145,2021-05-03,UPI,Credit,Cash Withdrawal,101534.05,0
TXN002973,ACC00423,2023-05-24,Branch,Credit,Fees,18771.31,0
TXN002974,ACC00090,2023-08-18,UPI,Debit,EMI,117833.61,0
TXN002975,ACC00311,2021-08-02,POS,Debit,EMI,63647.96,0
TXN002976,ACC00045,2023-04-19,Online,Debit,Fees,166206.73,0
TXN002977,ACC00257,2022-10-09,Branch,Debit,Salary,159999.23,0
TXN002978,ACC00021,2023-08-26,ATM,Debit,Transfer,199694.85,0
TXN002979,ACC00021,2022-12-31,UPI,Debit,Salary,51537.76,0
TXN002980,ACC00052,2022-08-23,Branch,Credit,Fees,12407.13,0
TXN002981,ACC00338,2023-03-03,Online,Debit,Transfer,88628.5,0
TXN002982,ACC00171,2021-02-09,Branch,Debit,Transfer,16726.5,0
TXN002983,ACC00436,2023-01-22,UPI,Debit,Fees,35741.02,0
TXN002984,ACC00067,2023-08-01,POS,Debit,Transfer,119480.16,0
TXN002985,ACC00113,2022-10-10,ATM,Credit,EMI,118446.56,0
TXN002986,ACC00300,2021-07-01,POS,Credit,Fees,8713.33,0
TXN002987,ACC00160,2021-09-22,POS,Debit,EMI,88608.81,0
TXN002988,ACC00266,2023-02-10,UPI,Debit,EMI,106067.23,0
TXN002989,ACC00320,2023-05-13,POS,Debit,Salary,53641.45,0
TXN002990,ACC00232,2022-03-08,POS,Credit,Bills,174415.03,0
TXN002991,ACC00325,2022-05-24,UPI,Credit,Cash Withdrawal,32261.67,0
TXN002992,ACC00068,2022-03-23,UPI,Credit,Fees,50817.67,0
TXN002993,ACC00028,2022-06-12,Online,Debit,Fees,31441.03,0
TXN002994,ACC00437,2023-05-25,POS,Credit,Fees,23353.5,0
TXN002995,ACC00116,2022-10-31,Branch,Debit,Transfer,175801.89,0
TXN002996,ACC00051,2023-04-27,ATM,Debit,Fees,55607.94,0
TXN002997,ACC00181,2021-03-11,ATM,Debit,Fees,144518.68,0
TXN002998,ACC00260,2023-03-27,UPI,Debit,Salary,85625.07,0
TXN002999,ACC00079,2023-11-05,UPI,Debit,EMI,127192.9,0
TXN003000,ACC00273,2023-12-20,Online,Credit,Cash Withdrawal,185638.83,0
TXN003001,ACC00108,2022-03-22,POS,Credit,EMI,168929.34,0
TXN003002,ACC00074,2023-10-23,UPI,Credit,Bills,13843.83,0
TXN003003,ACC00175,2021-01-19,UPI,Debit,EMI,169048.25,0
TXN003004,ACC00184,2022-07-15,ATM,Credit,Transfer,90392.11,0
TXN003005,ACC00023,2022-04-17,POS,Debit,Shopping,70061.64,0
TXN003006,ACC00274,2021-01-28,Online,Debit,Fees,134493.97,0
TXN003007,ACC00129,2022-07-14,UPI,Debit,Cash Withdrawal,190044.06,0
TXN003008,ACC00291,2022-08-31,UPI,Credit,Fees,18872.39,0
TXN003009,ACC00320,2022-04-03,UPI,Credit,EMI,153627.0,0
TXN003010,ACC00186,2023-08-03,ATM,Credit,Bills,40741.43,0
TXN003011,ACC00059,2023-09-11,UPI,Credit,Cash Withdrawal,76058.22,0
TXN003012,ACC00001,2023-05-18,UPI,Debit,Shopping,174770.91,0
TXN003013,ACC00131,2023-10-13,ATM,Debit,Cash Withdrawal,109182.55,0
TXN003014,ACC00067,2021-01-29,UPI,Debit,Fees,13537.96,0
TXN003015,ACC00293,2022-10-31,POS,Debit,Fees,101634.31,0
TXN003016,ACC00285,2023-04-06,POS,Debit,Transfer,157938.9,0
TXN003017,ACC00089,2023-03-27,ATM,Credit,Transfer,105799.67,0
TXN003018,ACC00417,2021-10-06,POS,Credit,Transfer,33419.5,0
TXN003019,ACC00100,2021-10-10,Online,Debit,Bills,89035.96,0
TXN003020,ACC00189,2023-09-30,UPI,Debit,Shopping,184872.86,0
TXN003021,ACC00378,2021-11-01,Online,Debit,Transfer,131657.89,0
TXN003022,ACC00346,2022-11-25,POS,Debit,Fees,145990.81,0
TXN003023,ACC00388,2021-04-19,ATM,Debit,EMI,157198.0,0
TXN003024,ACC00241,2021-11-20,ATM,Credit,Shopping,18184.15,0
TXN003025,ACC00270,2022-04-03,Online,Debit,Transfer,116328.24,0
TXN003026,ACC00219,2022-04-27,POS,Credit,Shopping,75214.24,0
TXN003027,ACC00417,2023-07-11,UPI,Credit,Cash Withdrawal,27874.87,0
TXN003028,ACC00406,2022-06-04,POS,Debit,EMI,40581.78,0
TXN003029,ACC00176,2023-12-13,POS,Debit,Salary,156243.04,0
TXN003030,ACC00387,2022-01-26,ATM,Credit,Transfer,32339.75,0
TXN003031,ACC00341,2023-02-10,Branch,Credit,EMI,62518.1,0
TXN003032,ACC00233,2023-07-02,UPI,Credit,Bills,57010.42,0
TXN003033,ACC00151,2021-03-27,UPI,Debit,Cash Withdrawal,9773.64,0
TXN003034,ACC00277,2022-07-12,ATM,Credit,Transfer,92458.58,0
TXN003035,ACC00229,2023-05-08,POS,Debit,Salary,153197.67,0
TXN003036,ACC00171,2022-10-28,ATM,Credit,Cash Withdrawal,4479.42,0
TXN003037,ACC00223,2023-04-23,POS,Debit,EMI,22554.66,0
TXN003038,ACC00213,2021-10-22,Branch,Debit,Cash Withdrawal,144051.33,0
TXN003039,ACC00282,2021-09-26,Branch,Credit,EMI,118736.52,0
TXN003040,ACC00041,2022-10-07,Online,Debit,Shopping,143063.76,0
TXN003041,ACC00122,2022-06-19,POS,Debit,Transfer,46059.29,0
TXN003042,ACC00227,2021-03-29,ATM,Credit,Salary,160763.57,0
TXN003043,ACC00294,2023-07-14,ATM,Debit,Bills,96000.22,0
TXN003044,ACC00088,2021-04-21,ATM,Credit,Shopping,122079.88,0
TXN003045,ACC00267,2022-08-07,Online,Credit,Transfer,18476.08,0
TXN003046,ACC00029,2023-02-08,UPI,Credit,Salary,41046.07,0
TXN003047,ACC00247,2021-08-26,ATM,Debit,Shopping,154682.91,0
TXN003048,ACC00316,2021-11-30,Branch,Debit,Salary,44820.49,0
TXN003049,ACC00449,2021-04-16,ATM,Credit,Cash Withdrawal,18551.34,0
TXN003050,ACC00244,2022-01-17,ATM,Debit,Salary,119460.8,0
TXN003051,ACC00061,2022-11-20,ATM,Credit,Shopping,109609.91,0
TXN003052,ACC00147,2021-09-18,UPI,Credit,Shopping,121598.39,0
TXN003053,ACC00174,2022-10-17,ATM,Credit,Transfer,123680.18,0
TXN003054,ACC00433,2023-03-31,UPI,Debit,Shopping,100064.46,0
TXN003055,ACC00278,2022-12-10,UPI,Debit,Fees,98780.1,0
TXN003056,ACC00334,2022-04-21,Online,Debit,Fees,184836.9,0
TXN003057,ACC00369,2023-06-26,Branch,Credit,Cash Withdrawal,106799.65,0
TXN003058,ACC00441,2022-07-09,ATM,Credit,Fees,123479.18,0
TXN003059,ACC00379,2022-10-25,ATM,Debit,Transfer,53430.53,0
TXN003060,ACC00142,2022-07-29,ATM,Debit,Salary,174225.09,0
TXN003061,ACC00044,2022-10-04,UPI,Credit,Shopping,4922.4,0
TXN003062,ACC00144,2022-04-08,POS,Credit,Transfer,111467.49,0
TXN003063,ACC00353,2023-05-05,Branch,Credit,Transfer,76800.87,0
TXN003064,ACC00333,2022-08-08,ATM,Credit,Bills,120800.64,0
TXN003065,ACC00396,2023-08-01,POS,Debit,Transfer,72066.4,0
TXN003066,ACC00055,2022-09-08,POS,Debit,Transfer,143551.7,0
TXN003067,ACC00307,2021-06-07,POS,Credit,Bills,4115.27,0
TXN003068,ACC00358,2021-09-29,Branch,Credit,EMI,81207.59,0
TXN003069,ACC00423,2022-11-01,POS,Debit,Cash Withdrawal,166261.16,0
TXN003070,ACC00417,2022-09-13,ATM,Credit,Shopping,50077.63,0
TXN003071,ACC00161,2022-06-05,ATM,Credit,Bills,10597.54,0
TXN003072,ACC00285,2021-02-28,Online,Debit,Fees,99329.99,0
TXN003073,ACC00325,2022-12-05,UPI,Debit,Transfer,195307.87,0
TXN003074,ACC00198,2022-10-10,POS,Debit,Transfer,12878.5,0
TXN003075,ACC00159,2023-06-10,UPI,Credit,Shopping,14057.8,0
TXN003076,ACC00080,2022-03-12,UPI,Credit,Cash Withdrawal,119043.56,1
TXN003077,ACC00031,2021-05-26,UPI,Debit,Fees,50051.04,0
TXN003078,ACC00112,2023-05-09,UPI,Debit,Salary,82075.74,0
TXN003079,ACC00046,2023-09-05,UPI,Credit,Bills,166109.91,0
TXN003080,ACC00353,2021-09-02,ATM,Credit,EMI,39809.79,0
TXN003081,ACC00205,2021-10-28,Branch,Credit,Shopping,143874.02,0
TXN003082,ACC00052,2022-03-14,POS,Debit,Shopping,100921.88,0
TXN003083,ACC00138,2023-05-18,POS,Debit,Bills,180996.29,0
TXN003084,ACC00074,2021-04-10,ATM,Credit,Transfer,194593.75,0
TXN003085,ACC00041,2022-12-26,ATM,Debit,Transfer,97017.91,0
TXN003086,ACC00077,2023-03-25,UPI,Debit,EMI,116950.18,0
TXN003087,ACC00387,2022-04-25,Branch,Debit,Bills,149181.22,0
TXN003088,ACC00187,2022-02-19,POS,Credit,Shopping,63768.89,0
TXN003089,ACC00370,2021-06-14,Online,Credit,Fees,45386.73,0
TXN003090,ACC00052,2023-09-01,ATM,Debit,Bills,192938.8,0
TXN003091,ACC00418,2021-03-29,Online,Credit,Salary,86551.45,0
TXN003092,ACC00433,2022-07-27,POS,Debit,Shopping,368.09,0
TXN003093,ACC00412,2023-03-25,ATM,Debit,EMI,167551.77,0
TXN003094,ACC00087,2021-06-28,POS,Credit,EMI,119952.85,0
TXN003095,ACC00109,2021-06-12,ATM,Debit,Shopping,33753.28,0
TXN003096,ACC00397,2022-08-16,POS,Debit,Transfer,6076.43,0
TXN003097,ACC00225,2023-10-03,Online,Debit,Shopping,58331.91,0
TXN003098,ACC00248,2021-10-28,Branch,Debit,Shopping,185581.02,0
TXN003099,ACC00069,2022-01-09,ATM,Debit,Salary,186701.56,0
TXN003100,ACC00120,2022-12-09,Online,Debit,Shopping,62235.15,0
TXN003101,ACC00067,2021-07-22,POS,Credit,Cash Withdrawal,167194.4,0
TXN003102,ACC00061,2021-02-16,Online,Debit,Fees,88396.97,0
TXN003103,ACC00444,2022-04-08,ATM,Credit,Cash Withdrawal,130886.23,0
TXN003104,ACC00327,2022-02-12,Online,Credit,Bills,66922.05,0
TXN003105,ACC00408,2022-03-03,POS,Credit,Bills,103218.72,0
TXN003106,ACC00191,2023-07-19,UPI,Credit,Fees,58791.2,0
TXN003107,ACC00189,2021-11-13,Branch,Credit,EMI,12269.82,0
TXN003108,ACC00151,2022-02-25,Branch,Debit,Transfer,27918.67,0
TXN003109,ACC00286,2021-09-20,UPI,Debit,EMI,58170.37,0
TXN003110,ACC00444,2021-06-15,ATM,Credit,Salary,195251.94,0
TXN003111,ACC00402,2022-03-04,Online,Debit,Shopping,193136.15,0
TXN003112,ACC00096,2022-02-01,Online,Credit,Fees,165541.29,0
TXN003113,ACC00312,2023-03-07,UPI,Debit,EMI,46539.58,0
TXN003114,ACC00309,2021-04-17,UPI,Credit,Shopping,88348.35,0
TXN003115,ACC00263,2021-04-08,POS,Credit,EMI,87984.58,0
TXN003116,ACC00097,2021-02-12,POS,Credit,Shopping,77425.3,0
TXN003117,ACC00113,2021-08-30,Branch,Debit,EMI,9023.82,0
TXN003118,ACC00125,2021-04-05,ATM,Debit,Cash Withdrawal,106928.75,0
TXN003119,ACC00436,2021-07-07,ATM,Credit,Cash Withdrawal,14608.76,0
TXN003120,ACC00132,2022-01-20,UPI,Credit,Cash Withdrawal,160393.64,0
TXN003121,ACC00418,2023-03-30,Branch,Debit,Fees,138276.86,0
TXN003122,ACC00417,2021-03-28,Branch,Debit,Bills,70579.76,0
TXN003123,ACC00121,2022-05-04,POS,Credit,Fees,129444.92,0
TXN003124,ACC00197,2021-08-14,Online,Credit,Fees,46645.75,0
TXN003125,ACC00294,2021-12-11,ATM,Credit,Salary,53086.75,0
TXN003126,ACC00122,2022-06-02,Branch,Debit,EMI,62861.0,0
TXN003127,ACC00282,2023-11-21,POS,Credit,Bills,159412.47,0
TXN003128,ACC00385,2021-10-23,POS,Debit,Fees,42177.73,0
TXN003129,ACC00260,2022-02-18,POS,Debit,Fees,112578.11,0
TXN003130,ACC00039,2021-05-15,Online,Credit,Transfer,40133.4,0
TXN003131,ACC00054,2022-06-09,Branch,Debit,EMI,57043.23,0
TXN003132,ACC00161,2023-10-06,UPI,Credit,Shopping,47134.48,0
TXN003133,ACC00289,2021-01-04,UPI,Credit,Salary,129018.68,0
TXN003134,ACC00200,2021-06-27,POS,Debit,Bills,105369.45,0
TXN003135,ACC00276,2023-01-16,POS,Credit,Bills,144273.76,0
TXN003136,ACC00016,2021-09-16,Online,Debit,Salary,44027.69,0
TXN003137,ACC00405,2022-10-14,POS,Debit,EMI,1879.25,0
TXN003138,ACC00173,2023-12-25,Branch,Credit,Shopping,136117.89,0
TXN003139,ACC00248,2023-11-07,POS,Debit,Transfer,23015.05,0
TXN003140,ACC00383,2022-06-28,POS,Debit,EMI,49298.73,0
TXN003141,ACC00218,2022-03-11,Branch,Credit,Salary,61171.95,0
TXN003142,ACC00087,2021-10-17,ATM,Debit,EMI,149373.08,0
TXN003143,ACC00082,2023-03-14,UPI,Credit,Fees,125197.07,0
TXN003144,ACC00062,2022-04-28,POS,Credit,EMI,36893.87,0
TXN003145,ACC00287,2021-08-22,Branch,Debit,Salary,119597.67,0
TXN003146,ACC00042,2022-02-12,UPI,Debit,Salary,141644.19,0
TXN003147,ACC00012,2022-11-25,Online,Credit,Transfer,77810.0,0
TXN003148,ACC00321,2022-07-16,ATM,Debit,Salary,49228.29,0
TXN003149,ACC00234,2022-03-06,POS,Credit,Salary,135812.61,0
TXN003150,ACC00329,2022-03-08,ATM,Debit,Salary,122197.7,0
TXN003151,ACC00131,2022-05-12,POS,Credit,Fees,15628.54,0
TXN003152,ACC00115,2023-09-10,POS,Credit,Fees,133352.59,0
TXN003153,ACC00218,2023-09-24,POS,Debit,Fees,97729.16,0
TXN003154,ACC00137,2023-06-16,ATM,Debit,Bills,150686.12,0
TXN003155,ACC00106,2023-04-07,Online,Debit,Salary,38183.97,0
TXN003156,ACC00179,2023-02-17,Branch,Credit,Salary,51680.37,0
TXN003157,ACC00016,2021-08-11,Branch,Credit,Salary,108685.38,0
TXN003158,ACC00242,2022-04-13,Online,Debit,Transfer,96372.62,0
TXN003159,ACC00334,2022-07-23,Online,Debit,Fees,77303.76,0
TXN003160,ACC00381,2022-01-10,POS,Credit,EMI,149219.36,0
TXN003161,ACC00387,2022-06-11,POS,Debit,Fees,112972.08,0
TXN003162,ACC00226,2022-02-16,Branch,Debit,Salary,142068.86,0
TXN003163,ACC00242,2021-09-26,POS,Credit,Salary,30693.33,0
TXN003164,ACC00408,2022-09-18,POS,Debit,Transfer,145811.21,0
TXN003165,ACC00141,2023-10-09,Online,Credit,EMI,92332.55,0
TXN003166,ACC00386,2022-03-26,ATM,Credit,Transfer,6801.9,0
TXN003167,ACC00199,2023-03-13,UPI,Debit,Cash Withdrawal,46936.59,0
TXN003168,ACC00112,2023-04-02,UPI,Debit,Shopping,5199.99,0
